Sample Number,Group,2-Oxoisocaproate,3-Hydroxybutyrate,3-Methyl-2-oxovalerate,Acetate,Acetone,Alanine,Allantoin,Arginine,Asparagine,Aspartate,Betaine,Carnitine,Choline,Creatine,Creatine phosphate,Creatinine,Cysteine,Dimethyl sulfone,Dimethylamine,Formate,Fructose,Glucose,Glutamate,Glutamine,Glycerol,Glycine,Hippurate,Histidine,Inosine,Isoleucine,Lactate,Leucine,Lysine,Malonate,Methionine,O-Acetylcarnitine,Phenylalanine,Proline,Propionate,Pyruvate,Sarcosine,Serine,Succinate,Threonine,Thymine,Trimethylamine N-oxide,Tryptophan,Tyrosine,Urea,Valine
BHS1582,Early_SM,-0.789551302,0.478006557,-0.760621441,1.137234419,-0.046687169,0.307150389,0.258958481,-0.084999697,0.651429428,0.32331653,0.493264187,0.504670907,0.114506575,0.312846447,0.442211171,-0.794926766,-0.008186284,1.61015515,0.943794641,1.162556884,-3.874577708,1.39390283,-1.065638195,-0.373439201,-0.294076099,0.398998854,0.229431098,-1.506909014,0.275609447,1.410016403,1.56464669,1.41503421,1.006144216,0.403423709,0.856882205,0.276111758,0.388743897,0.047248895,0.871663516,0.087406976,-0.393026746,-0.467230517,1.152410856,1.387869013,0.416450715,0.744015031,0.602915848,1.167651378,0.898570219,1.391789941
BHS1583,Early_SM,0.652099014,-0.071625468,1.142245144,0.067913237,1.071868472,-0.055894169,-1.094188493,-0.356190576,-1.218429529,0.358385011,0.446800719,0.037510178,-0.337573729,0.441873438,-1.579762863,-0.860013125,0.236283493,1.07442923,0.12067529,1.589582175,0.081925131,1.340039036,-0.819189327,-1.334667118,0.321286092,0.613033287,-1.796293832,-0.864382668,0.778593338,0.253984911,0.43182346,0.773480666,0.482539532,-1.359039073,0.622881422,-0.182908126,0.309056266,-1.048715196,0.107389174,0.553734497,-0.496277423,-0.579517715,-0.995526595,0.169208454,-0.668418541,-1.60879288,1.234874157,-0.259826111,0.761087622,1.220983283
BHS1584,Early_SM,0.250516257,-0.657995798,0.200952188,-0.073771608,0.947835334,-0.142664831,0.261025282,-0.816514338,-1.866296499,-0.865545813,0.887798233,0.422895629,0.196647086,0.726957271,0.987855696,-1.128042779,0.363435951,0.866049348,-0.288458661,1.032828807,-0.354835685,0.11585848,-1.003774181,-0.70984595,0.447783044,-0.362437102,-0.771293278,-0.202544509,0.666098817,-0.778092977,0.147541995,-0.054293629,-0.037498078,0.499932023,0.632031655,0.558299036,0.015491493,0.010441677,0.618915729,0.904885785,-1.526253507,-0.633822266,-0.970735207,0.113556392,-0.095608849,0.045812981,-0.450612505,-0.551851033,0.902083037,-0.338972319
BHS1585,Early_SM,1.759912385,-0.440327905,1.798321351,-0.089083829,0.838767697,0.188555234,0.796866715,-1.183853621,0.33098585,-0.489661675,0.095500082,-0.834648341,-0.831381774,-0.758198818,1.211716455,-1.013799345,0.12270808,1.305216545,1.307877326,2.996813188,0.225986123,0.014236134,-0.716482872,-1.066872311,0.755124255,-0.27065819,0.145371982,-0.502787061,0.626904827,0.989292712,-0.013687656,1.020090507,0.769530242,-1.059625232,1.231240733,-0.550767744,1.342003015,0.073341384,-0.309445692,1.232278262,-0.360324353,-0.691276623,-0.898554242,0.62172317,0.091388983,2.127982906,0.694999995,0.475337045,0.962403163,1.937733289
BHS1586,Early_SM,0.389234266,-0.143815124,0.237612405,0.010330066,-0.185613908,-1.406034274,-0.817649226,-0.081337845,-0.125513156,-0.143458667,0.146995709,-0.183202946,-0.437639403,-1.14457929,0.731621578,-1.056060605,0.1646822,0.683714682,-0.288458661,1.289617652,-0.043871729,0.551930511,-0.868128665,-0.908933607,0.095228313,-0.27750464,-1.112058567,-0.772180299,0.501169714,-0.219539101,0.63491099,0.216239788,0.022442142,-1.17891719,0.327910754,-0.753672193,0.580621539,-0.868630522,-0.49065987,0.852412671,-0.818925545,-1.001273659,-1.867186565,0.554938806,-0.538678097,-1.074666427,0.424019315,1.306667149,0.656040304,0.378458452
BHS1587,Early_SM,1.218556657,-1.53488361,0.421007429,-0.23018942,0.926455957,0.542934346,1.078234385,-0.656178364,0.457943157,-0.591149914,1.543189939,0.300322472,-0.260061482,0.440120421,-0.818492127,-0.644999148,1.278057977,1.320244449,0.156645947,0.937422285,0.448367908,1.279692134,-0.610615194,-0.343509986,1.470622656,-0.778159253,-0.878843668,-1.192678528,1.179861442,-0.99198986,1.215037797,0.427203384,0.595348735,-0.809969218,0.16319372,-0.50658637,-0.384348303,-0.228704614,-0.554822848,1.262797258,-0.963546862,-0.592817379,-1.12550029,-0.186462467,-0.624145888,-0.615646978,0.556025457,0.894815015,0.576977639,0.239845453
BHS1588,Early_SM,0.917036395,-0.252001253,1.232343829,0.266889076,1.474191458,-0.712721992,-0.774721874,-1.314121109,-2.570584158,-0.038392613,0.401272785,0.069144659,1.428489029,-0.394062001,-0.623290915,-0.886505971,-0.779274354,0.574494703,-0.506963571,-0.193876545,-0.455127423,0.886795982,-0.851703561,-0.806056152,0.58252202,-0.171142638,-1.332975642,-0.148398023,0.61251085,-0.778092977,0.162499731,-0.54455383,-0.708767028,-0.665389621,0.29598914,-0.133472762,-0.466565913,-0.855596598,0.606649305,1.488738049,-1.069553794,-0.784233187,-0.8070481,0.602473306,-1.577287435,-1.331106577,0.261875861,-0.11483283,0.455918731,-0.931243571
BHS1589,Early_SM,1.180542475,0.301021171,1.386097888,0.575676721,0.337705141,-0.841592122,-1.182323261,-0.365186555,-0.998799971,-1.242848941,-0.702245313,0.441278644,-1.522874124,-0.304111692,-0.098977248,-0.949381775,-0.386969683,0.298687414,0.570595417,1.85082553,-0.830495699,1.012108613,-0.771235413,-1.059951102,0.206647416,-3.403801034,-1.44558111,-1.980207421,-0.292649704,0.417427721,-1.632552781,0.32472971,-0.949520222,-1.63054552,1.05242883,0.053457021,1.014575777,-1.180293723,0.413222188,-0.17741828,-0.360324353,-0.691276623,-1.954981153,-1.346868995,-0.580915042,-1.253101982,1.960609416,0.601468852,0.625173938,1.035773912
BHS1590,Early_SM,1.286675081,-3.02726959,1.098955051,-0.645276377,1.397745578,0.619604393,2.23764334,-1.574811771,-2.330708112,-0.392316988,0.326163158,-0.685944065,-0.716239334,0.30734279,0.238263114,-0.756635132,0.205878978,0.606039682,0.278964579,1.200446107,0.245263598,1.195056049,-0.755462967,-0.519476685,1.330990497,-1.403037569,-1.564578878,-0.560979737,0.511694726,-1.448787823,-0.065633278,-0.618435835,-1.239236738,-1.311407999,0.668237323,-0.406952712,-0.30395385,-0.140140162,3.206987287,0.031228507,-2.368544071,-0.398871687,-2.251035687,0.067172326,-0.760298996,-0.580305079,0.484589687,-0.08781533,0.63803956,0.338892918
BHS1591,Early_SM,0.844369575,0.376310413,0.637093439,0.080261611,0.067980443,-0.775765142,-1.345449639,-0.612112675,-2.330708112,-0.865545813,-0.562910896,-0.391973904,-1.235999663,-0.64608765,-0.860247984,-0.397915805,-1.787014585,1.076950694,1.331296328,1.637690492,-0.860654485,0.190991049,-0.843533293,-1.186140469,0.034304661,-0.896054925,-0.901031948,-1.192678528,-0.315202754,0.646291251,-0.332420374,0.914510603,0.402272536,-1.75908547,1.41487939,-0.924189281,0.617807929,-1.166245313,-0.252446081,0.035942903,-0.071273777,-0.961635972,-1.152791762,-0.639650747,0.178203221,-0.468918287,0.94797981,-0.007866873,0.589711933,1.765013125
BHS1592,Early_SM,1.0760238,-1.169376612,1.003341123,-0.454892437,1.131323949,-0.471125824,-1.034190453,-0.579982781,0.041286317,-0.836641051,0.069456082,-1.318537561,-0.649397922,-1.355856344,-0.903010102,-0.794926766,-0.581743226,1.431294093,0.379648351,1.0788993,-0.132066598,-0.126709206,-0.934985844,-1.297286645,0.407493201,0.118185538,-0.685698825,-1.050483276,-0.050830085,0.881622454,0.212070912,0.538520419,-0.037498078,-1.714689371,0.848666772,-0.311805722,-0.072943165,-0.967711627,0.027286613,0.787673952,-0.297246735,-0.868969415,-1.954981153,0.759209771,-0.303819278,-0.354420301,0.94797981,0.265876144,0.878169789,1.736803896
BHS1593,Early_SM,0.123213152,0.36104532,0.511516004,0.427495139,0.460955314,-0.163061872,-0.02975008,-1.269286692,0.386321082,0.358385011,0.239420506,0.105598625,-0.397175398,1.210889807,-0.818492127,-0.553505792,-0.685922374,-0.141044418,-1.031496686,1.055994938,0.599053946,1.052154659,-0.530613972,-0.683005729,0.682435997,-0.105191369,-0.472175411,-1.41278883,0.819799223,-0.043037268,0.717016717,0.200482365,0.656870561,-0.114613633,-0.078789908,1.022804607,-0.351976291,-0.934421142,-0.090412408,0.66263799,-1.311016749,-0.784233187,-0.186155021,0.374441796,-1.012368491,-1.78726598,-0.28526996,-0.34516313,0.485741275,0.585918199
BHS1594,Early_SM,0.182835624,-0.252001253,0.219355618,0.074485193,0.351750428,-0.074340505,-0.829602435,-0.62846914,-1.94603901,-0.464950431,-0.484028732,-0.64488958,-1.263378026,-0.252352138,1.307661012,-0.899853256,-0.454590768,0.527703622,1.087622518,1.129507004,-2.552713588,0.821548673,0.512455156,-0.732886355,-0.84747966,-0.478254376,-0.44209207,-0.606542286,0.238899078,1.612257787,0.460863506,0.59865194,-0.753064045,-1.0723085,1.251705742,0.08673748,0.309056266,-1.323456228,-0.428451401,3.259861505,-1.450554069,-1.334653728,0.329571329,0.712678367,-0.457010155,-0.826001138,-0.374566145,-0.280986126,0.612953649,1.750939491
BHS1595,Early_SM,1.417202405,-0.796090024,1.550775125,-0.029107895,0.577579811,0.381197631,-0.102492524,-0.622994926,0.552665292,-0.230977249,0.648111976,0.037510178,-0.831381774,-0.265765186,-1.342805793,-0.600843739,-0.701211523,0.821787905,-0.52979952,1.791609603,-0.514756059,0.851324587,0.143786159,-0.987355902,0.710382277,0.024803759,-1.191665901,-1.24405923,0.127968502,0.730990838,-0.470651748,0.994611495,0.730281198,-1.359039073,1.189699796,-0.477637075,0.774682103,-0.518313036,-0.511824344,0.390519057,-1.015489976,-0.540657439,-0.69947206,0.056314058,-0.713784456,-0.70495303,0.740220658,-0.484214849,0.331037595,1.835719615
BHS1596,Early_SM,-0.24698308,0.630568718,-0.610993443,0.366655266,0.937171975,-0.357720005,-0.490601119,-1.332480465,-0.602930947,-1.015570982,0.076420726,-0.976469577,-0.241019865,-1.132443007,-0.839247241,-1.027811032,-1.942279613,0.242079751,0.889571879,1.227082685,-1.055902228,0.88294716,0.795021318,-0.826693315,0.230456911,-0.101925004,-2.36185276,-1.325478679,0.041404448,1.919211406,0.765244231,1.516520301,0.808239144,-1.17891719,0.632031655,-0.960008196,0.116010758,-1.048715196,-0.022327653,0.99676835,-0.865399774,-0.553442262,-0.995526595,0.836897688,-0.457010155,-0.808692601,0.424019315,0.475337045,0.446820726,2.523315183
BHS1597,Early_SM,0.451241914,0.415012794,0.79924057,0.1509418,1.236266951,-0.655883281,-0.96126676,-1.574811771,-2.396544374,-1.532247702,-0.212067983,-0.306559579,-0.693777962,-0.186208443,-1.370751915,-0.917755779,-0.076639759,0.246512221,-0.352207831,1.540304259,-0.740570247,0.974783822,-0.909693954,-0.903193501,0.416353424,-0.9451283,-1.416857744,-0.159034782,0.130365065,-0.812807413,0.30894655,-0.494827081,-0.937576244,0.151689283,0.057751628,-0.338556275,-0.779015323,-1.244106612,3.317592926,0.7217773,-1.184789888,-1.334653728,-0.328824671,-0.361893934,-1.304606314,-0.489486324,-0.623457641,-0.778120909,0.588566058,-0.23258389
BHS1598,Early_SM,1.932580072,-1.55273964,1.784477112,-0.508996709,0.236757212,0.017107044,0.43841043,-0.690198447,-1.484932681,-1.142780538,0.543649424,-1.451773236,-1.208891042,0.109738746,-0.365659335,-0.882071902,-0.159258999,-0.989013373,-0.10562061,1.123945918,-0.631353849,1.441877036,-0.771235413,-1.139410549,1.463370307,0.615714307,-1.653151399,-1.096045826,0.751364734,0.51273751,0.598648578,0.18148583,-0.272034075,-0.841102336,0.79023672,-1.052305199,0.703121071,-0.862108444,0.153984811,1.981501692,-2.102779891,-1.107915202,-0.485247544,-0.344086303,-0.162424438,-0.920419737,0.556025457,0.290391221,0.674028166,0.539506543
BHS1599,Early_SM,1.069332719,-0.416743048,0.820488463,0.368261019,1.474191458,0.072541891,0.245488729,-0.294844021,0.030561936,-0.779861852,-0.647975673,-0.658506605,-1.553277779,0.003567112,-0.071676063,-1.060798542,1.22706291,1.136206726,1.354517699,1.866328584,-0.035045586,0.108059252,-0.076212969,-1.325165072,-0.070960408,0.498606839,-0.665665811,-1.325478679,-4.648817702,0.894224023,0.046148083,1.268185878,1.117382951,-0.191584517,1.014755288,0.374420899,0.453837948,-0.683530321,0.302046254,0.441513641,-0.569873001,-0.255619154,-0.379309702,0.402117,0.314356329,-0.31868823,1.021754101,0.057528511,0.831045946,2.048314606
BHS1600,Early_SM,1.451564839,-1.048908259,1.660854639,-0.114500627,-0.353336004,0.207348588,-0.446902766,-0.861391361,-1.124162754,-0.836641051,0.098957554,-0.143280648,-0.807964587,0.548527443,0.192168521,-0.825099854,-1.483725659,1.245772382,1.023176572,1.330260906,-1.971931834,1.039479566,0.218052374,-0.932294058,-0.269104342,1.114538409,-1.574807059,-4.133714931,-0.151247316,1.812557224,-1.016697096,1.057988036,0.769530242,-0.830634517,1.05988276,-1.685562652,1.761178532,0.047248895,-0.760372506,0.818280981,-0.04555686,-0.515572301,-0.279862037,-0.0556338,0.441111839,-0.327925183,1.264369501,-0.034334861,0.798841147,2.122259925
BHS1601,Early_SM,0.851739308,-0.137904495,0.71960108,-0.358451766,1.160451758,-0.728844694,0.070038337,-0.236165567,0.254906379,-0.72440322,0.078159654,-0.092786911,-0.541482021,0.722191485,-0.287473031,-0.748201144,0.372922372,1.009948462,-0.871157192,0.837302458,0.054721467,0.675118505,-0.537776776,-0.678614481,0.167868591,-0.633608114,-0.29225885,-0.191519188,0.481431188,0.071454226,0.731849389,0.893559247,0.162904928,0.527095965,-0.266554141,-0.182908126,1.134172988,-1.330745609,-0.196994163,1.431119673,-0.532564066,-0.619964557,-1.666461687,0.654298609,-0.417498391,-1.19582685,0.184647619,-0.197025617,0.860257171,1.067658012
BHS1602,Early_SM,1.231091183,-0.704182061,0.910351535,0.296706597,0.407039767,0.378426509,2.10774288,0.040941657,0.145673346,-0.143458667,0.599265945,-0.398177375,-1.026259855,-0.737007709,-1.428000171,-0.773584772,0.770605513,1.581812059,-0.46185246,0.175691878,1.227610553,1.580184903,-0.977745172,-0.627633892,2.011969388,-0.961634408,-0.652416017,-1.192678528,1.083516869,0.202840206,1.392248703,0.74353517,-0.17041111,-0.496298788,0.3384439,0.266024553,0.492340695,0.441482208,-0.689532335,1.408466902,-0.963546862,-0.736665171,-2.42212055,0.681045941,-0.624145888,-1.108642004,0.249112713,1.440902521,0.234179097,0.215115915
BHS1603,Early_SM,-0.880745304,-1.103375977,-0.997344272,0.067913237,0.500530682,-1.255262718,-1.115563068,-0.020560259,0.413461104,-0.591149914,-0.280938982,0.333862579,1.190957066,0.707846611,-0.839247241,-0.514698809,0.266278047,0.373642309,0.17445647,1.75114889,-0.114412516,-0.29230815,-1.083612851,-0.806056152,-1.384549832,0.784592504,-1.003891569,-0.282676759,-1.44127933,1.512663081,0.444493192,1.63694872,1.401083926,-1.590589898,0.832138424,0.075702126,0.580621539,-0.245522873,-0.858818237,-0.737044538,-0.071273777,-0.834200583,0.631139636,1.280487003,-0.095608849,-0.540429666,0.751442452,0.247388281,0.53839798,1.979798119
BHS1604,Early_SM,-0.482800107,0.94533689,-0.257801148,1.319615384,0.590159493,-0.359366174,-0.381906948,-0.569440604,0.449120424,-0.345095372,-0.55661622,-0.492944159,-0.951553833,-0.223503129,-0.169126383,-1.137791157,-0.927085623,1.464590552,0.875847581,1.885542135,0.405663161,-0.209666947,-0.771235413,-0.880617053,-1.157180206,-0.351929973,1.692538172,-0.407247401,-0.363957833,0.931746777,0.04166604,1.065521898,0.265775555,-0.905905017,0.185920303,-0.338556275,0.605454795,-0.868630522,0.385990405,1.272914335,-0.297246735,-1.334653728,-0.598582205,0.715291995,-0.063090722,2.601089862,-0.450612505,-0.224812305,1.15563825,1.230044537
BHS1605,Early_SM,0.143257664,-0.006613233,-0.409438102,0.2382464,0.36570539,-1.072507953,-0.46536217,-0.984147933,-2.204818292,-0.0179237,0.252656738,-0.398177375,-0.562729252,-0.640977925,-1.611737458,-0.860013125,0.778508052,0.741771017,-0.845319293,0.95565642,-1.537407584,0.467091494,-0.076212969,-1.095141265,-0.681513403,-0.294677388,-0.584195854,-1.119488588,0.352707253,0.197682525,0.624466457,0.526956903,-0.107602704,0.085610318,0.529106734,-0.259299532,-0.417011958,0.488817969,0.302046254,-0.157503097,-1.987543796,-0.752268801,-0.396492977,1.0289539,-0.760298996,1.827179792,0.197628198,0.216379276,0.54726471,0.235737068
BHS1606,Early_SM,-1.008182621,0.357643753,-0.104996894,0.795015925,1.440547541,-0.982068805,-1.092550716,-0.574701397,-1.296952459,-0.779861852,-0.21775412,-0.31860083,0.080951247,0.440120421,-0.481251765,-0.846866217,0.058223495,1.646547005,0.028636071,1.795611607,-1.657692401,-0.077073739,-0.787113009,-1.194187633,-1.09717571,-0.196186117,1.270817837,0.334024768,-0.83764642,0.573265731,-0.21316157,0.152809761,0.265775555,-0.603457737,1.147316756,0.45915113,-0.148323037,0.276379464,0.956332781,0.504280064,-2.102779891,-1.555746599,-0.05501438,1.00197241,-0.580915042,1.085128977,0.03886372,-0.802294443,0.941572544,0.828987133
BHS1607,Early_SM,-1.057831817,1.263548644,-1.158764149,0.992194071,1.071868472,0.191451891,-0.221786136,-0.656178364,0.577787025,-1.774960108,0.426467182,-0.306559579,-0.004772284,-0.083440814,-0.381718649,-0.661241457,-0.510207725,2.069247129,0.379648351,1.866328584,-0.095274047,0.681172866,-1.194406345,-0.864073788,0.004807708,-0.08726257,2.086840997,-0.985209852,0.156340663,0.826461144,1.406158911,1.263428738,-1.022269168,0.165387233,0.585874702,0.575836609,0.227577753,0.681936567,0.123039469,1.326407832,-2.701379779,-0.736665171,1.063506733,1.084024586,-0.340936221,1.176705177,-0.112721401,0.926088987,1.080691906,0.662410475
BHS1608,Early_SM,-1.231430997,1.397762721,-0.846552061,1.23140016,1.309522486,-1.763162615,-1.325885934,-0.667423361,0.561072021,0.772757602,-1.19098012,0.957727042,0.893529258,0.638305941,-1.399145193,-0.714733367,0.537103919,2.14561369,0.792032489,2.809357208,-0.719360467,-0.435516736,-0.995066199,-0.683005729,-3.342587051,-0.038810533,0.840210521,-0.808220715,-0.543802271,1.702395416,-0.282544084,0.864559076,1.338108106,0.010519524,1.439844762,1.231276301,1.362145518,-0.488425929,1.546471445,-0.70810252,0.348117001,-0.200045148,0.191291711,0.946894153,-0.231761957,0.877204742,0.602915848,0.799461242,0.503406184,1.780296148
BHS1609,Early_SM,0.761722299,0.295826617,0.5908047,0.43643991,0.067980443,-2.100559737,-1.250635252,-0.901082216,-2.464471022,-1.347301275,0.006122247,0.399743167,-0.222109118,1.615759465,0.661333497,-0.731413963,0.673518291,-0.123873794,0.690908181,1.123945918,-2.837307824,-0.138278149,-0.160420802,-0.410819674,-1.289848543,0.225675336,-0.788839597,-0.191519188,-0.522339238,0.847784661,-1.970757949,1.102966311,0.723686113,-0.998147262,1.224374307,0.567086015,0.593059428,-1.502034352,0.966673833,0.161003429,-0.496277423,-1.001273659,0.040131078,0.00112199,-0.031138157,1.556324138,0.773787361,-0.121616521,0.813696985,1.336830629
BHS1610,Early_SM,0.738662781,-0.063912163,0.848515903,0.093278011,0.083877871,0.710346318,-0.77913367,-0.103459518,0.659457616,2.791144827,-0.888913399,2.618733328,0.684784433,2.584573712,-0.227313302,-1.123182121,-0.876716021,0.815784657,0.930338789,1.073197427,0.614175371,0.13204414,-0.755462967,-0.766241749,-0.112396972,0.662314924,-0.472175411,-0.09657615,-0.898438384,1.097557854,0.278078163,1.117840235,1.105878631,-0.273839738,0.686107731,3.213253656,0.630119116,-0.195271135,0.344449579,0.897435226,-0.818925545,-0.633822266,0.394532165,0.599708164,-0.378818516,-0.515613057,0.728965713,0.005300131,0.989192478,1.103937522
